tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,Fantasy,War,Musical,Action,Horror,Mystery,Comedy,Drama,Game-Show,Biography,Documentary,Family,Short,Animation,Talk-Show,Thriller,Adult,Sci-Fi,History,Reality-TV,Adventure,Sport,Romance,News,Music,Crime,Western,isOriginalTitle,storylines,keywords,languages
tt0346369,Penn & Teller: Bullshit!,Penn & Teller: Bullshit!,2003,2010,30,"Comedy,Documentary",8.2,11290,"nm0736588,nm0754250,nm0917066,nm0166206,nm0278669,nm0782975,nm1626860,nm0697158,nm0863876,nm0180264,nm2922415,nm1637839,nm0690817,nm1597828,nm0339088,nm0365531,nm0880189,nm0596462","nm0422710,nm0854418,nm0596462,nm0806450,nm0697158,nm1771414,nm0917066,nm1010394,nm1258880,nm1850421,nm0774396,nm1636144,nm0577456,nm0918958,nm0469689,nm0852662,nm0916880,nm1856855,nm0911488,nm1625012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Using a combination of set ups, descriptions, rants and film of practitioners, Penn & Teller show the bullshit that's everywhere. The initial show covers mediums or Talkers to the Dead. Penn Jillette explains in the first program that while calling someone a liar or a con man is actionable, ""bullshit"" is safe. Each show has a topic such as Mediums, Feng Shui, Medical devices or Penis Enlargement. Using humor and experts, they debunk the bullshit.","satire, libertarianism, pseudo intellectual, propaganda, 2000s",See more
tt2628232,Penny Dreadful,Penny Dreadful,2014,2016,60,"Drama,Fantasy,Horror",8.2,105650,"nm0369949,nm0317328,nm1291105,nm1047532,nm1089736,nm2270017,nm2161247,nm0804556,nm0909608","nm0517589,nm6999214,nm4880670",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Explorer Sir Malcolm Murray, American gunslinger Ethan Chandler, scientist Victor Frankenstein, and medium Vanessa Ives unite to combat supernatural threats in Victorian London.","witch, werewolf, vampire, black magic, sex scene","Ireland, UK, USA"
tt1714204,Perception,Perception,2012,2015,42,"Crime,Drama,Mystery",7.5,18215,"nm0764776,nm0066439,nm0571739,nm0693561,nm0726975,nm0000996,nm0444709,nm0082376,nm0076997,nm0592808,nm0005202,nm0941276","nm0082376,nm0839943,nm5771286,nm0338249,nm5002501,nm0491890,nm4698777,nm4507874,nm2203588,nm2185627,nm0009017,nm1286496,nm2614661,nm0006809,nm0925878,nm1204869",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,Dr. Daniel Pierce is an eccentric neuropsychiatrist who uses his unique outlook to help the federal government solve complex criminal cases.,"21st century, 2010s",USA
tt1839578,Person of Interest,Person of Interest,2011,2016,43,"Action,Crime,Drama",8.4,157117,"nm0952352,nm0424800,nm0726975,nm0317021,nm0001513,nm1234893,nm0634300,nm0940668,nm1926923,nm0118778,nm0156838,nm0258066,nm1084723,nm0002377,nm0904169,nm0534850,nm0220049,nm0001093,nm0003557,nm0106230,nm0110644,nm0393661,nm0143984,nm0066596,nm0870295,nm0926215,nm0001726,nm0783751,nm0277830,nm0931724,nm1204568,nm0525785,nm0807932,nm0644397,nm0686388,nm1270350,nm0026442,nm0839660,nm0402493","nm0634300,nm3302615,nm3490098,nm1620014,nm2550795,nm2812685,nm1143319,nm4806809,nm0686388,nm3170129,nm0781976,nm0805133,nm2613566,nm2180899,nm0361927,nm1234711,nm0300081,nm5448728,nm4264631,nm0073693,nm3162291,nm4369769,nm4732914",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"A billionaire software-genius named Harold Finch creates a Machine for the government that is designed to detect acts of terror before they can happen, by monitoring the entire world through every cell-phone, email and surveillance camera. Finch discovered that the machine sees everything, potential terrorist acts and violent crimes that involve ordinary people. When the government considered violent crimes between normal people ""irrelevant"", Finch built a back door into the system that gives him the social security number of a person involved in a future violent crime so he could act. Partnered with John Reese, an ex-CIA agent, the two work in secret to prevent violent crimes before they can happen. Eventually their activities lead to being hunted by the New York Police Department, CIA Agents in pursuit of Reese who was listed as dead, a computer hacker named Root who wants access to the Machine, and government officials who want to keep all knowledge of the Machine a complete secret.","artificial intelligence, ex cia agent, officially listed as dead, terror prediction, special operations",English
tt9566030,Pew News,Pew News,2018,2020,15,"Comedy,News",9.2,13205,nm5579304,nm5579304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,"The Pew News team reports unbiased news in which neither Gloria or Poppy ever give their own opinion, but sometimes they do. Just don't tell Pewdiepie.",,UK
tt0852863,Phineas and Ferb,Phineas and Ferb,2007,2015,15,"Action,Animation,Comedy",7.9,30853,"nm1471248,nm0550578,nm1684310,nm0597671,nm0674919,nm0129219,nm3055366,nm1083610,nm0693933","nm0693933,nm0550578,nm0647961,nm0677394,nm1993954,nm1684615,nm1507229,nm3408251,nm3055366,nm0963343,nm0310929,nm0225876,nm1252700,nm1623901,nm0678530,nm1103040,nm0444716,nm1095881,nm2994406,nm2352830,nm0579668,nm0597671,nm2956436,nm1246217,nm2432527,nm1471248,nm1226489,nm1781824,nm0590446,nm1220133,nm1697487,nm0591741,nm1303989,nm0651692,nm3454304,nm0372198,nm1691845,nm1327303,nm0609600,nm0744793,nm0752728,nm2325798,nm6398049,nm2979022,nm2423397,nm1915692,nm0444054,nm1591041,nm1044100,nm2287036,nm0893358,nm0074723,nm3833225,nm3094054,nm0565119,nm3096205,nm0329207,nm3663522,nm0788028,nm0854060,nm1174959,nm6177587,nm2979675,nm0396317,nm0616742,nm0511541,nm0000184,nm2120984,nm3747240,nm1083610",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Phineas Flynn (Vincent Martella) and Ferb Fletcher's (Thomas Brodie-Sangster's) backyard is the neighborhood hotspot for all of their cool inventions. Meanwhile, their elder sister Candace (Ashley Tisdale) is obsessed with busting her brothers for all the inventions to her mom once and for all. Simultaneously, their secret-agent pet, Perry the Platypus (Dee Bradley Baker) fouls the ""evil"" schemes and plans of Dr. Heinz Doofenshmirtz (Dan Povenmire).","secret agent, brother sister relationship, sibling rivalry, family relationships, anthropomorphic animal",USA
tt0112123,Pinky and the Brain,Pinky and the Brain,1995,1998,30,"Animation,Comedy,Family",7.9,26954,"nm0655637,nm0565811,nm0954230,nm0863945,nm0129219,nm0714480,nm0899720,nm0557926,nm0590446,nm0589278,nm0392843","nm0397916,nm0791995,nm0607004,nm0470928,nm0818922,nm0107780,nm0368614,nm0046329,nm0277880,nm0749161,nm0564885,nm0591741,nm0283897,nm0524887,nm0523431,nm0365829,nm0490802,nm0558425,nm1698564,nm0134533,nm0392843,nm0749406,nm0239458,nm0203614,nm0299236,nm0358976,nm0433992,nm0564495,nm0572428,nm0787839,nm0842391,nm0894890,nm0021993,nm1279203,nm0832300,nm0227704",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,A genetically engineered mouse (who sounds like Orson Welles) and his insane cohort make nightly attempts to take over the world.,"1990s, duo, character names as series title, four word series title, mouse",English
tt2155025,Please Like Me,Please Like Me,2013,2016,29,"Comedy,Drama,Romance",8.5,13031,"nm3436975,nm1234242","nm1230244,nm3035758,nm5952333,nm6546580,nm3436975,nm5033670",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"After breaking up with his girlfriend, Josh comes to the realization that he is homosexual. With the support of his now ex girlfriend Claire, and his best friend and house mate Tom, Josh must help his mother with her battle with depression and the rest of his family embrace his new found orientation. All of this becomes a little more complicated when he explores his sexuality with a young and handsome Geoffrey.","gay, depression, friend, friendship, divorced parents",Australia
tt0094525,Poirot,Poirot,1989,2013,100,"Crime,Drama,Mystery",8.6,35182,"nm0341021,nm0341038,nm0115513,nm0053475,nm1266701,nm0362395,nm0682061,nm0926458,nm0680629,nm0165965,nm0222319,nm0486748,nm0448757,nm0881391,nm0715371,nm0668887,nm1530431,nm0933002,nm0817811,nm0528001,nm0071734,nm0834378,nm0267862,nm0531751,nm0601095,nm0002723,nm0891114","nm0028672,nm0048762,nm0063518,nm0100928,nm0002005,nm0185784,nm0213116,nm0255946,nm0264088,nm0281221,nm0309693,nm1675071,nm0362010,nm0395275,nm0401716,nm0550744,nm0567627,nm0615260,nm0685168,nm0717229,nm0719927,nm0906824,nm0914438",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"This whodunit series based on Dame Agatha Christie's crime novels and short stories, was named after its star sleuth, Hercule Poirot (David Suchet), a famous former Belgian Policeman, who settled for good in London after the war, soon so famous as an infallible private detective that he becomes a society figure in his own right. In each episode, Poirot gets to solve a crime mystery, mostly murder(s), for a paying client or otherwise catching his attention, generally along with his faithful English sidekick Captain Hastings (Hugh Fraser) and/or his Scotland yard ""friendly rival"" Chief Inspector Japp (Philip Jackson).","character name as series title, surname as series title, detective, belgian, whodunit",English
tt0168366,Pokémon,Poketto monsutâ,1997,,24,"Action,Adventure,Animation",7.5,35300,"nm2627654,nm1229511,nm4383805,nm4869163,nm1399741,nm9492054,nm2161146,nm1387572,nm0682985,nm1982754,nm5977285,nm6858340,nm2804598,nm0951197,nm2132886,nm1059637,nm1701253,nm0354126,nm0383020,nm4260835,nm4114096,nm4113010,nm0837219","nm2095966,nm2242949,nm0846969,nm1138389,nm0587003,nm0824827,nm4261950,nm0847503,nm1316290,nm1703680,nm5036518,nm1261208,nm0795575,nm1257846,nm0814473,nm6051122,nm0293342,nm0343570,nm0354126,nm0838368,nm0869524,nm5322817,nm1076002,nm1261738,nm1511006,nm0683609,nm1205951,nm0812228,nm1825288,nm8078716,nm7746636,nm0163613,nm1280543,nm1061878,nm7464374,nm1027089",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Ten-year-old Ash aspires to be the greatest Pokémon (pocket monster) trainer in the world. To do this, he enlists the help of many friends, and his own Pokémon, Pikachu. Together, they must search their world for new Pokémon, while avoiding the likes of Team Rocket, as well as other evil organizations, as well as battling rivals, and meeting legendary Pokémon.","pokemon, older actors younger roles, mild violence, black hair, orange hair",USA
tt3636060,Poldark,Poldark,2015,,60,"Drama,History,Romance",8.3,23294,"nm0063279,nm1266701,nm3295899,nm1098790,nm2431273,nm0446232,nm0013140,nm0941189,nm0032495,nm1587079","nm0395425,nm0334357",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,"Ross Poldark returns to England after fighting in the American Revolution. His family and friends thought he was dead. The woman he hoped to marry is now engaged to his cousin. His father is dead, and the property he has inherited has been allowed to deteriorate. It is the late 1700s in Cornwall, England. This is a family drama, but is also about the challenges and conflicts between the rich and the poor. It is a time when fishermen are not catching much fish, tin and copper mines are closing down because prices are too low, but the price of food and rents are high. Ross faces the challenge of making his land productive, caring for the tenants who rely on him, and trying to win back the woman he loved - or finding a reason to live without her.","england, mine, period drama, country life, 18th century","English, Cornish"
tt0083466,Police Squad!,Police Squad!,1982,1982,24,"Comedy,Crime",8.4,14781,"nm0046172,nm0958387,nm0469957,nm0113617,nm0001102,nm0000720,nm0001878","nm0000720,nm0409361,nm0592676,nm0824780,nm0860544,nm0943237,nm0001878,nm0958387,nm0698493,nm0404866,nm0919154",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"Marginally a ""straight"" police drama in the Jack Webb/Quinn Martin school, Police Squad occurs in a strange universe where everything is taken literally (when a name ""rings a bell"" we hear bells go off every time someone mentions it), non sequiturs occur (a mime tries to spell out a ransom note, and Officer Nordberg guesses ""Theme From a Summer Place"") and sight gags abound (while looking for a corpse, someone wants to know the time and the dead man's hand drops out of a tree).","deadpan, cameo appearance, 1980s, police, spoof",English
tt1780441,Portlandia,Portlandia,2011,2018,22,Comedy,7.8,17297,"nm0035488,nm1247855,nm3634291,nm2777326,nm1730037,nm0000114,nm7063094,nm0051972,nm3189181,nm1635415","nm0035488,nm1247855,nm1730037,nm1058228,nm1635415,nm0643009,nm7446056,nm0453022,nm1474425,nm4662098,nm0798881,nm4863839",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"A sketch-comedy series that parodies life in Portland, Oregon.","2010s, generation x, hipster, man wears eyeglasses, woman wears eyeglasses",English
tt7562112,Pose,Pose,2018,,60,Drama,8.6,14046,"nm0394586,nm4270072,nm2064480,nm0614682,nm1469403,nm1036574,nm6955079,nm0515255","nm6955079,nm1004299,nm0614682,nm2903202,nm4270072,nm3292107",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"Set in the 1980s, 'Pose' is a dance musical that explores the juxtaposition of several segments of life and society in New York: the ball culture world, the rise of the luxury Trump-era universe, and the downtown social and literary scene. Blanca forms a 'house', a self-selected family that provides support to LGBTQ youth who have been rejected by their birth families. Damon is a dancer who joins Blanca's house. Together, they compete in the balls -- where house members challenge each other in various categories and are judged on their outfits, attitude, or dance skills -- against Blanca's former house mother, Elektra. Pray Tell is Godfather to the children who compete in the balls. Angel is a streetwalker who develops feelings for a new client, Stan, who has a loving wife, Patty. James Van Der Beek co-stars as Stan's boss, Matt.",drag,USA
tt3281796,Power,Power,2014,,50,"Crime,Drama",8.2,36465,"nm0502039,nm0994368,nm0777447,nm0262210,nm0735276,nm4918462,nm1265067,nm0330140,nm0921089,nm0863387,nm0424594,nm0005522,nm0537199,nm0376006,nm2326979,nm0804556,nm0171315,nm0095424,nm0614013,nm0570995,nm0148116,nm0652746,nm2700992,nm0005604,nm0362734,nm0542642,nm0825630,nm2064480,nm1068186","nm2194189,nm2233212,nm2599909,nm1570122,nm6796676,nm9959917,nm3011308,nm3213569,nm3919656,nm1031032,nm0502039,nm2106095,nm0820905,nm1755654,nm5384544,nm1274355,nm0371830,nm0672011,nm5771286",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,"""Power"" is a visionary drama that straddles the glamorous Manhattan lifestyles of the rich and infamous and the underworld of the international drug trade. The cast is led by Omari Hardwick as James ""Ghost"" St. Patrick, a man trying to escape his role as a drug kingpin for a legitimized life in the elite of NYC; Joseph Sikora as his brother in arms in the drug business, Tommy Egan; Naturi Naughton plays Ghost's fierce wife Tasha St. Patrick; and Lela Loren is his first love, Assistant U.S. Attorney Angela Valdes.","male rear nudity, female nudity, hip hop, drug dealing, nightclub owner",USA
tt5016504,Preacher,Preacher,2016,2019,60,"Adventure,Drama,Fantasy",8,63630,"nm1576181,nm0236226,nm0393661,nm0342039,nm0069513,nm0053157,nm0957197,nm0262678,nm1564798,nm0909946,nm0806252,nm2385621,nm0791381,nm1698571,nm0934525,nm0736622,nm0219491,nm0904169,nm1028558,nm3408764,nm0622897","nm1028558,nm1093218,nm1212017,nm1698571,nm0736622,nm6890017,nm8294716,nm1012347,nm2031188,nm0742194,nm0825217,nm0862787,nm3582783,nm6576723,nm5034676,nm1870313,nm2743157,nm4264486,nm5030268,nm2409134,nm7606922",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"What if an angel and a demon procreate? What would that offspring be? Would it be holy or demonic or both? Preacher Is that tale. The offspring has no body, just a soul. That soul needs a body and chose Jessie. A preacher from Texas with a loss of faith and a drinking problem. The offspring called Genesis bonds with Jesse giving him the word of God. What he says is done.","supernatural power, psychotronic series, adolf hitler character, preacher, vertigo comics",English
